price,num_bedroom,num_bathroom,garage_capacity,land_area,building_area
5500000000.0,5,5,1,266,500
4300000000.0,4,1,0,420,258
3600000000.0,8,7,0,290,180
1800000000.0,5,3,0,200,200
1500000000.0,3,2,0,84,84
990000000.0,2,1,0,123,48
2500000000.0,3,2,0,225,179
2000000000.0,3,3,0,78,90
2100000000.0,3,2,0,200,180
1750000000.0,3,2,0,114,105
2850000000.0,4,3,0,114,145
1500000000.0,4,3,1,75,140
2200000000.0,3,2,1,153,150
1700000000.0,3,1,1,114,95
1100000000.0,4,2,1,120,220
587000000.0,2,2,1,32,64
28000000000.0,6,4,4,800,800
1300000000.0,3,3,1,65,120
3650000000.0,3,3,2,153,200
1500000000.0,4,4,1,75,140
1590000000.0,4,3,2,100,110
2350000000.0,4,3,2,120,170
1200000000.0,3,3,1,65,110
1100000000.0,2,1,0,96,81
5150000000.0,4,4,2,176,260
5150000000.0,4,4,2,200,280
2450000000.0,3,3,1,90,120
4700000000.0,3,4,2,152,260
2800000000.0,3,2,1,200,150
658000000.0,2,1,1,50,50
4500000000.0,7,4,0,500,400
2350000000.0,6,4,0,165,225
1450000000.0,4,2,0,84,168
6000000000.0,4,4,0,280,400
1600000000.0,3,3,0,120,150
5500000000.0,4,3,0,282,292
2300000000.0,3,2,1,105,138
3800000000.0,3,2,0,198,168
4500000000.0,4,2,0,320,250
7000000000.0,4,4,2,392,248
2400000000.0,3,2,2,150,125
2700000000.0,4,2,1,112,165
3950000000.0,4,2,1,330,250
1900000000.0,3,3,2,110,150
375000000.0,3,1,0,23,45
650000000.0,2,2,1,50,60
795000000.0,3,2,1,65,50
760000000.0,3,2,1,85,150
2700000000.0,3,2,1,280,180
4200000000.0,6,4,1,300,450
3800000000.0,4,3,1,158,240
3200000000.0,2,1,1,252,150
8500000000.0,4,3,1,320,415
7500000000.0,4,3,2,450,360
2500000000.0,4,2,1,200,200
3000000000.0,3,1,0,198,145
1350000000.0,3,2,1,100,150
2800000000.0,7,5,2,176,176
7500000000.0,5,3,1,525,400
2650000000.0,3,2,2,200,250
2650000000.0,4,3,2,120,180
1000000000.0,3,2,1,60,87
2800000000.0,4,3,2,135,170
2200000000.0,4,2,1,165,105
2850000000.0,4,3,1,153,228
3100000000.0,4,3,1,200,330
2750000000.0,3,2,1,200,165
2000000000.0,4,2,2,200,106
460000000.0,3,2,2,75,71
2000000000.0,6,4,1,219,255
875000000.0,3,1,0,72,144
600000000.0,2,1,2,90,42
3500000000.0,4,3,1,300,250
1350000000.0,3,2,2,75,130
1900000000.0,8,4,1,202,300
2150000000.0,4,4,0,102,175
2500000000.0,3,2,0,104,162
1650000000.0,8,8,0,90,120
2100000000.0,12,12,0,90,120
1500000000.0,9,9,0,65,130
3950000000.0,4,4,0,194,300
4300000000.0,4,3,0,235,200
600000000.0,2,1,0,54,40
2600000000.0,4,3,0,107,180
1500000000.0,3,3,0,90,70
3000000000.0,4,2,0,300,250
5500000000.0,4,3,0,535,250
1450000000.0,9,9,0,65,130
2500000000.0,19,19,0,120,240
7900000000.0,4,6,0,350,389
5600000000.0,5,4,0,210,326
3500000000.0,4,3,0,175,250
2250000000.0,3,3,2,80,125
6300000000.0,6,3,1,306,675
58000000000.0,8,9,0,1250,1900
525000000.0,2,1,0,50,34
2000000000.0,4,3,2,90,125
1600000000.0,4,3,0,74,129
1050000000.0,3,2,1,51,60
1000000000.0,2,2,0,81,78
599000000.0,3,2,1,52,55
5500000000.0,4,4,2,300,450
1600000000.0,3,3,1,120,200
1350000000.0,2,2,1,117,150
2400000000.0,6,2,0,240,200
17000000000.0,6,6,0,1016,1000
2900000000.0,3,3,0,144,200
2700000000.0,6,6,1,200,200
6500000000.0,6,5,1,392,588
7500000000.0,4,4,2,37500,40000
8250000000.0,3,4,2,432,450
7500000000.0,4,4,2,300,300
1300000000.0,3,1,0,105,80
2300000000.0,4,3,0,240,300
1700000000.0,3,1,0,162,100
2000000000.0,5,3,0,210,180
3200000000.0,4,4,0,120,200
2500000000.0,6,3,0,192,300
656000000.0,2,1,1,50,50
585000000.0,2,1,1,40,72
629000000.0,2,2,1,32,55
4420000000.0,3,3,2,151,260
4200000000.0,5,3,0,210,287
1820000000.0,3,2,1,67,110
748000000.0,3,3,0,60,54
5200000000.0,4,3,2,584,800
1850000000.0,4,3,2,83,130
1160000000.0,1,1,0,94,91
5350000000.0,4,4,1,212,330
2250000000.0,13,3,1,189,189
3600000000.0,5,2,1,301,225
1800000000.0,3,3,1,90,120
2500000000.0,4,3,2,206,200
858000000.0,2,2,0,60,59
695000000.0,3,2,1,60,65
6600000000.0,5,3,2,334,500
4350000000.0,4,4,2,240,350
950000000.0,3,2,2,153,100
6950000000.0,6,4,2,391,450
2200000000.0,4,4,1,154,193
2500000000.0,5,5,2,300,450
2100000000.0,3,2,2,135,130
1800000000.0,4,3,1,120,180
2500000000.0,4,4,2,100,160
910000000.0,2,1,1,72,36
3300000000.0,3,2,2,300,200
2200000000.0,3,3,2,96,165
2500000000.0,3,2,2,104,162
1290000000.0,3,2,1,135,110
4700000000.0,30,30,0,150,450
2500000000.0,14,5,0,144,224
1270000000.0,3,2,1,60,120
4250000000.0,4,3,2,240,200
1550000000.0,4,3,1,91,125
2750000000.0,5,4,0,124,155
2250000000.0,2,3,2,80,125
2190000000.0,3,3,2,96,165
2500000000.0,3,2,1,240,200
5000000000.0,4,3,2,219,214
3700000000.0,4,2,1,315,235
3600000000.0,4,3,2,180,280
6600000000.0,5,4,2,291,450
3650000000.0,4,3,2,152,238
2300000000.0,4,4,2,160,280
2800000000.0,5,4,2,135,170
2270000000.0,3,3,2,80,125
2750000000.0,4,4,2,115,200
9000000000.0,7,5,10,665,700
15000000000.0,5,4,2,330,500
55000000000.0,1,1,0,881,985
585000000.0,2,2,1,60,60
1450000000.0,2,2,1,72,71
2850000000.0,3,3,1,238,174
2250000000.0,3,3,2,72,101
1900000000.0,4,3,2,81,130
2600000000.0,4,3,0,120,180
5000000000.0,1,2,4,368,300
2780000000.0,4,4,2,120,165
98000000000.0,7,9,2,1996,2000
2500000000.0,4,3,2,114,145
2200000000.0,4,3,2,94,135
4600000000.0,4,3,3,185,250
2450000000.0,4,3,2,105,185
2750000000.0,4,3,2,123,205
1600000000.0,5,3,1,72,100
7000000000.0,5,4,2,375,450
2400000000.0,3,3,2,116,115
2990000000.0,3,3,2,124,160
3900000000.0,4,4,3,440,381
3200000000.0,4,3,2,284,250
2450000000.0,3,2,2,108,125
2750000000.0,4,3,2,143,208
2200000000.0,2,3,1,84,120
1300000000.0,3,1,0,87,115
780000000.0,2,1,1,50,30
2300000000.0,3,2,2,105,138
600000000.0,2,1,1,72,38
300000000.0,1,1,1,27,29
3200000000.0,4,3,1,120,180
5300000000.0,4,4,2,220,224
10000000000.0,4,4,2,337,375
800000000.0,2,2,1,60,100
8000000000.0,7,4,0,518,350
1200000000.0,1,1,0,352,0
3900000000.0,4,4,1,108,214
3500000000.0,4,5,2,226,260
1900000000.0,3,3,2,96,114
6300000000.0,5,4,2,375,420
2200000000.0,3,3,2,96,150
2800000000.0,4,3,2,156,259
3250000000.0,4,3,2,135,200
1100000000.0,3,3,1,68,100
1100000000.0,3,2,1,100,140
2750000000.0,3,2,1,240,150
1900000000.0,3,3,0,102,129
2100000000.0,3,2,0,72,115
1300000000.0,3,2,1,128,100
1570000000.0,3,3,0,100,120
11000000000.0,5,4,2,698,1100
2500000000.0,5,4,0,162,139
7000000000.0,4,3,0,744,1300
1250000000.0,2,1,1,96,59
1700000000.0,3,1,1,80,104
6250000000.0,3,2,2,322,223
2750000000.0,4,3,1,108,190
1600000000.0,4,3,0,180,180
2750000000.0,4,3,1,120,180
995000000.0,3,3,0,52,104
2400000000.0,3,3,0,120,180
4500000000.0,4,3,0,360,450
1100000000.0,3,2,0,100,140
4000000000.0,4,4,1,200,240
2000000000.0,4,4,1,160,240
3950000000.0,4,4,1,240,350
4500000000.0,4,3,1,165,235
14000000000.0,24,24,0,1883,1226
7000000000.0,5,3,1,600,250
9000000000.0,5,5,0,517,517
2100000000.0,3,3,0,91,150
3250000000.0,4,3,0,152,152
2300000000.0,5,3,1,136,270
490000000.0,2,1,1,69,60
2950000000.0,4,4,2,137,200
2300000000.0,4,3,1,126,180
9000000000.0,5,3,2,400,500
2850000000.0,1,1,1,300,300
650000000.0,2,1,1,72,32
748000000.0,2,1,1,50,48
3500000000.0,3,3,0,220,185
3000000000.0,3,3,1,200,350
7980000000.0,5,5,2,240,540
2100000000.0,3,3,1,120,165
900000000.0,4,2,0,102,102
1800000000.0,4,5,0,119,200
1250000000.0,2,1,1,90,90
2250000000.0,2,1,0,180,100
2950000000.0,4,3,1,136,150
5800000000.0,4,3,2,252,300
1200000000.0,2,2,1,90,70
2550000000.0,3,2,1,152,140
3200000000.0,3,3,2,111,138
8600000000.0,5,6,2,300,475
10800000000.0,5,5,0,300,500
2500000000.0,3,1,0,114,100
1400000000.0,3,2,2,100,75
1650000000.0,3,2,0,120,77
1350000000.0,3,3,1,62,94
1250000000.0,1,2,1,75,48
1250000000.0,2,1,0,102,102
4000000000.0,11,3,0,200,350
7500000000.0,8,4,2,300,600
3500000000.0,3,2,1,250,148
600000000.0,1,1,0,65,60
1300000000.0,3,2,0,118,110
3500000000.0,4,4,1,200,300
5500000000.0,5,3,2,450,335
2500000000.0,4,3,1,102,160
3900000000.0,5,4,0,140,240
700000000.0,2,2,1,73,65
4200000000.0,5,3,1,391,270
1950000000.0,3,3,1,75,110
6500000000.0,3,3,2,254,322
2300000000.0,4,3,0,120,160
2600000000.0,2,1,1,165,110
2300000000.0,3,2,1,72,90
1800000000.0,2,1,1,88,82
1670000000.0,2,2,1,60,70
2600000000.0,4,3,1,100,145
3900000000.0,5,3,2,210,287
4300000000.0,3,3,1,240,200
1700000000.0,3,2,1,98,100
2250000000.0,2,1,1,180,100
2500000000.0,7,5,1,165,206
600000000.0,1,1,1,65,60
900000000.0,3,3,1,105,136
3900000000.0,4,4,2,144,198
3300000000.0,3,3,1,353,330
2300000000.0,3,2,2,210,120
3400000000.0,6,3,1,345,245
3500000000.0,3,2,1,349,260
3300000000.0,3,2,1,300,400
2600000000.0,2,1,0,165,110
2300000000.0,4,3,2,120,160
2650000000.0,3,2,0,200,250
3300000000.0,7,4,1,250,350
1570000000.0,4,3,0,70,103
3900000000.0,4,1,1,144,198
3300000000.0,3,3,0,353,330
2200000000.0,2,1,1,162,120
960000000.0,2,2,1,75,60
878000000.0,4,2,1,91,90
531000000.0,2,1,1,75,36
597000000.0,3,2,1,72,50
532000000.0,2,1,1,75,36
615000000.0,2,1,1,90,36
535000000.0,2,1,1,60,32
530000000.0,2,1,1,55,30
314000000.0,2,2,1,24,19
451000000.0,2,1,1,60,36
10000000000.0,3,2,2,346,300
2250000000.0,3,3,2,80,120
1500000000.0,3,2,1,60,79
4800000000.0,3,2,1,310,250
870000000.0,2,2,1,50,52
3400000000.0,3,3,1,160,181
850000000.0,3,2,2,90,85
1950000000.0,3,3,1,120,134
950000000.0,2,2,1,49,80
9000000000.0,4,3,1,360,400
600000000.0,2,1,1,52,36
3100000000.0,3,1,0,210,180
3500000000.0,3,3,2,126,180
1800000000.0,2,2,2,91,140
1300000000.0,2,3,1,144,150
1320000000.0,3,2,1,68,95
2170000000.0,3,3,1,75,83
6000000000.0,4,4,2,240,276
1010000000.0,2,2,1,45,59
2000000000.0,3,2,1,120,135
2750000000.0,3,2,1,147,200
3900000000.0,4,2,0,300,250
790000000.0,1,1,0,72,36
2500000000.0,4,2,1,162,180
7000000000.0,6,4,0,300,450
7750000000.0,4,4,0,302,343
6000000000.0,6,6,0,288,380
12000000000.0,3,3,0,517,860
527000000.0,2,2,1,32,43
1710000000.0,3,3,1,99,138
1390000000.0,3,2,1,55,78
1950000000.0,4,3,2,120,126
1990000000.0,2,1,1,120,120
1350000000.0,3,3,1,100,110
650000000.0,2,1,1,86,62
1700000000.0,3,2,2,150,102
2500000000.0,4,3,2,198,396
2600000000.0,5,4,1,144,195
525000000.0,3,2,2,198,104
722000000.0,2,1,1,126,100
650000000.0,3,2,1,50,65
675000000.0,3,2,1,50,70
1500000000.0,3,3,2,100,115
6000000000.0,3,3,0,265,236
3950000000.0,3,3,0,160,192
2900000000.0,4,3,0,156,256
16000000000.0,6,2,2,475,500
650000000.0,3,2,0,50,95
750000000.0,3,2,0,52,85
899000000.0,3,2,2,100,90
32000000000.0,5,4,8,900,950
13500000000.0,4,3,0,408,525
9500000000.0,5,3,2,450,530
19000000000.0,4,4,2,480,600
7900000000.0,5,4,2,360,550
14800000000.0,5,4,4,805,700
3750000000.0,3,3,1,158,236
4500000000.0,4,4,1,169,290
5800000000.0,4,4,0,240,330
75000000000.0,5,5,8,1736,1348
18500000000.0,7,6,2,737,900
5500000000.0,5,4,2,180,375
3790000000.0,3,3,1,137,140
13500000000.0,5,4,0,576,550
3950000000.0,4,3,2,146,261
5500000000.0,4,4,2,220,225
3000000000.0,3,3,0,135,184
3650000000.0,3,3,2,153,153
2230000000.0,4,3,0,102,175
2950000000.0,4,3,2,120,210
2550000000.0,3,3,0,98,176
5800000000.0,4,3,2,525,300
14500000000.0,4,5,2,805,300
4750000000.0,3,3,2,205,200
10000000000.0,4,2,2,375,490
1350000000.0,6,5,2,100,200
2450000000.0,4,3,2,166,166
7500000000.0,8,4,4,300,600
2100000000.0,4,3,2,100,180
1750000000.0,5,2,0,120,100
3100000000.0,2,1,1,300,200
1500000000.0,2,2,1,140,135
1290000000.0,3,2,1,100,150
1000000000.0,3,2,0,216,218
1400000000.0,3,2,1,135,160
1850000000.0,2,2,2,112,136
1300000000.0,3,2,1,105,90
1200000000.0,3,2,1,190,170
2700000000.0,4,3,2,120,190
2000000000.0,4,4,2,160,240
1750000000.0,3,2,0,120,150
2250000000.0,3,3,2,80,135
2500000000.0,4,3,2,150,200
6800000000.0,3,2,0,377,250
1900000000.0,3,2,0,175,120
2250000000.0,2,2,1,105,96
2170000000.0,3,2,0,183,183
1950000000.0,3,2,0,100,166
9000000000.0,4,4,3,382,387
4200000000.0,4,3,2,199,300
3000000000.0,14,14,0,135,220
1800000000.0,2,2,1,200,160
3200000000.0,3,2,2,240,300
5000000000.0,2,2,2,534,87
1060000000.0,3,2,1,50,70
4300000000.0,5,4,2,300,325
1250000000.0,3,3,1,55,82
6800000000.0,6,2,2,510,350
2570000000.0,3,2,1,210,238
1150000000.0,3,2,0,189,90
2250000000.0,3,2,1,100,120
1450000000.0,3,2,0,100,150
1500000000.0,2,1,1,120,90
2700000000.0,4,3,2,120,225
2000000000.0,3,2,1,160,96
1070000000.0,2,1,0,90,65
1300000000.0,3,2,2,120,170
950000000.0,2,2,0,105,90
575000000.0,2,2,0,34,54
4000000000.0,11,3,2,200,350
2700000000.0,3,2,1,200,200
1320000000.0,3,2,2,116,71
2200000000.0,2,2,1,144,150
2550000000.0,3,2,1,152,130
2750000000.0,4,3,2,122,155
1400000000.0,3,3,1,112,114
1750000000.0,3,2,2,180,150
950000000.0,5,1,1,121,166
14700000000.0,1,1,0,654,654
7500000000.0,4,4,1,425,5500
2400000000.0,10,7,1,445,400
1750000000.0,2,1,1,144,138
2500000000.0,4,2,1,162,200
1650000000.0,4,3,1,120,105
4350000000.0,5,5,1,300,360
8000000000.0,4,4,2,240,350
4200000000.0,4,4,1,198,250
1200000000.0,7,7,1,62,110
2850000000.0,2,1,1,200,150
4099999999.0,3,3,1,200,208
3900000000.0,4,2,0,160,300
900000000.0,3,2,0,72,85
1500000000.0,3,2,1,109,100
3350000000.0,4,5,0,136,200
3600000000.0,4,4,2,144,235
6480000000.0,4,4,2,313,449
1470000000.0,3,3,2,75,105
2800000000.0,4,3,0,135,170
2600000000.0,4,3,0,90,135
2500000000.0,4,5,0,111,156
700000000.0,2,2,1,60,120
1700000000.0,3,3,2,108,135
2250000000.0,4,3,2,90,135
6100000000.0,4,2,2,180,221
2800000000.0,4,3,0,123,192
1130000000.0,2,2,1,57,80
1750000000.0,5,3,2,100,180
7500000000.0,25,9,5,465,500
2500000000.0,3,2,0,166,130
1950000000.0,3,3,0,100,166
900000000.0,2,1,1,60,45
2800000000.0,3,1,1,300,144
1350000000.0,2,3,2,90,150
1300000000.0,3,2,1,118,110
2600000000.0,4,5,0,111,156
3770000000.0,4,4,0,120,240
1600000000.0,4,3,2,74,129
4000000000.0,4,3,0,384,254
8500000000.0,8,3,0,396,386
4200000000.0,5,3,0,391,270
2650000000.0,4,3,0,120,190
1600000000.0,3,4,2,75,120
1600000000.0,3,3,0,75,120
3200000000.0,4,3,2,300,200
1900000000.0,3,2,2,72,84
9500000000.0,4,4,2,210,430
3950000000.0,4,4,0,180,300
3300000000.0,4,5,0,151,200
2500000000.0,3,3,0,120,180
1770000000.0,3,2,0,73,120
1950000000.0,3,3,2,75,110
3800000000.0,23,6,2,354,446
2300000000.0,6,2,1,184,280
6000000000.0,19,16,8,774,980
2700000000.0,5,3,2,300,250
3000000000.0,4,3,1,175,180
3180000000.0,4,3,2,160,144
1550000000.0,3,3,2,86,120
3600000000.0,3,2,2,300,170
1630000000.0,3,2,1,81,69
2850000000.0,4,3,2,114,145
4300000000.0,3,3,1,240,168
3000000000.0,3,2,1,198,139
5800000000.0,4,4,0,240,340
4490000000.0,3,3,1,200,200
2500000000.0,3,2,2,135,100
7500000000.0,4,4,2,302,343
41000000000.0,8,3,15,1120,550
1350000000.0,3,3,1,60,103
1070000000.0,2,1,1,90,65
1800000000.0,3,2,0,270,160
3000000000.0,10,4,1,128,160
3500000000.0,9,8,4,325,240
750000000.0,2,3,1,120,100
2900000000.0,3,2,2,128,158
1800000000.0,3,3,1,108,200
650000000.0,2,1,2,104,80
950000000.0,2,1,0,120,58
1700000000.0,3,2,1,200,200
1750000000.0,3,2,0,250,210
725000000.0,3,2,1,70,111
4750000000.0,4,3,2,250,300
3900000000.0,2,1,2,129,205
8500000000.0,4,4,0,450,600
9900000000.0,3,2,0,417,430
1070000000.0,3,2,1,116,100
1120000000.0,3,2,2,203,175
1350000000.0,2,2,1,96,86
885000000.0,2,1,2,120,45
1250000000.0,2,2,1,78,79
2000000000.0,3,2,1,90,80
11500000000.0,4,3,2,412,450
1250000000.0,4,4,1,115,150
2950000000.0,7,4,0,420,200
2550000000.0,4,4,1,69,180
1700000000.0,4,4,1,90,150
1800000000.0,4,3,0,108,187
6200000000.0,4,3,1,206,350
920000000.0,3,2,0,117,117
7500000000.0,68,68,0,450,1950
2600000000.0,5,3,0,225,200
20000000000.0,5,4,0,493,441
4600000000.0,3,2,1,375,275
2000000000.0,5,5,0,144,250
6500000000.0,6,5,0,298,400
2600000000.0,5,4,1,107,180
7000000000.0,5,4,2,634,287
3600000000.0,3,1,1,420,200
1000000000.0,4,2,0,90,180
5700000000.0,4,3,0,200,275
1000000000.0,2,1,1,84,84
1850000000.0,3,3,2,82,135
10000000000.0,4,2,2,582,250
12000000000.0,5,5,2,594,1400
7200000000.0,7,6,1,450,650
2100000000.0,3,3,2,120,152
2800000000.0,5,2,2,200,250
17800000000.0,4,5,6,420,760
6000000000.0,4,3,1,286,300
15700000000.0,6,8,10,861,775
22000000000.0,5,5,2,1050,968
4500000000.0,3,3,1,224,200
3400000000.0,3,3,1,135,185
6200000000.0,4,3,2,206,288
12000000000.0,5,3,2,410,600
6400000000.0,4,5,3,475,400
1320000000.0,2,2,2,72,70
2300000000.0,4,2,1,136,160
20000000000.0,7,2,2,602,400
1700000000.0,4,2,1,108,187
14000000000.0,4,4,2,428,450
7500000000.0,4,5,2,375,500
5900000000.0,4,4,2,300,560
4850000000.0,4,3,2,234,235
2690000000.0,4,5,2,126,180
4500000000.0,2,3,2,240,280
7000000000.0,4,3,2,300,550
45000000000.0,5,5,2,900,825
3350000000.0,4,3,1,160,225
3850000000.0,4,3,2,155,245
1010000000.0,1,1,0,109,120
203000000.0,1,1,0,57,30
6800000000.0,4,1,1,420,300
785000000.0,1,1,0,60,36
565000000.0,2,2,1,42,45
3180000000.0,4,2,2,160,144
7500000000.0,6,6,2,200,480
1770000000.0,1,1,0,253,120
6750000000.0,4,3,2,276,500
2200000000.0,5,2,1,192,300
3600000000.0,3,3,0,200,300
7000000000.0,4,4,2,479,520
400000000.0,2,1,0,145,232
2530000000.0,3,3,0,198,390
2500000000.0,3,2,1,160,250
1020000000.0,2,1,0,84,84
665000000.0,2,1,0,100,90
5500000000.0,4,4,1,345,431
8000000000.0,4,3,2,304,680
4500000000.0,4,3,0,493,303
4000000000.0,4,3,0,422,620
3250000000.0,3,2,1,312,312
60000000000.0,6,6,2,1950,4300
1500000000.0,4,3,1,200,300
1750000000.0,3,2,0,180,150
6000000000.0,5,4,1,396,650
550000000.0,3,2,0,102,150
1500000000.0,4,2,0,330,300
4000000000.0,4,5,2,264,334
2500000000.0,5,3,0,192,300
2670000000.0,1,1,0,200,200
2600000000.0,2,2,0,960,0
325000000.0,3,2,1,191,204
500000000.0,2,1,0,96,80
2500000000.0,4,2,0,470,470
7000000000.0,4,5,1,272,400
1940000000.0,1,1,0,120,120
3650000000.0,2,1,0,121,121
400000000.0,2,1,0,90,90
1730000000.0,2,1,0,102,102
1010000000.0,2,1,0,78,78
1300000000.0,2,1,0,96,90
4200000000.0,4,2,5,302,540
17500000000.0,5,5,2,803,1200
2900000000.0,4,3,1,288,250
5000000000.0,4,3,2,379,530
5620000000.0,4,3,1,360,720
5890000000.0,4,3,4,302,500
3800000000.0,5,5,0,325,500
26500000000.0,9,5,2,801,1584
45000000000.0,6,7,2,3852,1800
10300000000.0,5,4,2,464,832
1700000000.0,5,5,2,162,134
33600000000.0,4,2,2,3852,900
2000000000.0,10,4,1,204,273
5000000000.0,4,3,1,450,276
3200000000.0,4,3,1,217,380
1050000000.0,3,2,0,209,120
879000000.0,1,1,0,108,100
24300000000.0,1,1,0,930,120
1700000000.0,3,1,1,122,200
2800000000.0,5,4,2,156,256
650000000.0,3,2,1,72,55
3900000000.0,4,3,2,135,255
1700000000.0,3,2,2,114,95
1700000000.0,3,3,1,90,160
2049999999.0,4,2,2,130,200
4950000000.0,4,2,1,338,236
9900000000.0,4,3,2,375,500
975000000.0,2,2,1,135,140
1700000000.0,4,3,1,151,200
780000000.0,2,1,1,105,77
700000000.0,2,1,1,100,50
750000000.0,3,2,1,100,60
1800000000.0,3,1,1,180,220
11500000000.0,4,4,1,328,360
25000000000.0,9,9,4,1000,600
16000000000.0,4,4,2,345,550
37000000000.0,3,4,0,800,1500
8620000000.0,4,4,0,330,425
3950000000.0,4,4,2,194,300
1500000000.0,3,2,2,105,140
746000000.0,2,1,1,52,53
2300000000.0,12,4,2,250,350
525000000.0,2,1,1,72,40
1650000000.0,4,3,2,99,160
1400000000.0,3,2,2,390,256
470000000.0,2,1,1,60,36
1700000000.0,1,1,0,200,200
13000000000.0,6,3,0,525,350
2600000000.0,4,2,0,112,165
700000000.0,3,2,0,50,70
750000000.0,3,2,0,100,100
950000000.0,4,2,0,46,67
950000000.0,2,1,0,84,55
888000000.0,2,1,0,84,84
1000000000.0,3,2,0,60,87
1190000000.0,3,3,0,90,78
1060000000.0,3,2,0,50,70
1300000000.0,3,2,0,122,100
1500000000.0,3,3,0,90,120
1550000000.0,7,6,0,184,150
1900000000.0,4,2,0,95,120
1770000000.0,3,2,0,84,72
1750000000.0,3,3,0,75,115
1900000000.0,4,2,0,136,200
2300000000.0,4,2,0,105,138
2350000000.0,4,3,0,120,170
3950000000.0,4,4,0,240,350
1100000000.0,3,2,1,150,150
7900000000.0,4,4,0,350,398
895000000.0,3,2,2,85,120
2600000000.0,4,1,0,184,295
7750000000.0,5,2,0,369,550
1500000000.0,3,1,0,128,100
7200000000.0,4,2,0,289,385
1900000000.0,3,2,1,240,350
2100000000.0,6,3,2,240,350
1500000000.0,3,2,0,126,68
2450000000.0,4,4,0,90,120
2350000000.0,3,2,2,110,158
1100000000.0,3,3,1,70,100
1350000000.0,3,3,1,70,90
1850000000.0,3,4,0,100,150
1350000000.0,3,2,1,50,70
1800000000.0,3,3,1,100,130
600000000.0,2,2,0,52,50
800000000.0,2,1,1,72,60
2800000000.0,7,2,1,209,300
1250000000.0,3,2,2,79,106
1600000000.0,3,3,1,100,200
1300000000.0,4,3,0,105,105
21000000000.0,8,7,2,600,630
3800000000.0,4,3,2,200,254
3600000000.0,4,3,0,200,200
2850000000.0,3,3,1,153,228
1900000000.0,3,3,2,102,129
2800000000.0,4,3,0,154,176
3500000000.0,4,3,2,150,220
3500000000.0,4,3,0,96,190
4700000000.0,3,2,2,375,340
4900000000.0,2,2,0,407,200
6800000000.0,3,1,0,450,500
1500000000.0,3,2,1,67,110
1000000000.0,3,2,2,63,87
1600000000.0,3,2,1,105,89
1900000000.0,4,4,1,90,120
2200000000.0,5,4,2,94,135
2750000000.0,5,4,2,124,155
950000000.0,2,1,1,84,55
1000000000.0,3,1,2,137,120
2500000000.0,3,2,1,135,120
900000000.0,3,3,1,100,126
1800000000.0,3,2,2,105,150
4500000000.0,6,3,2,270,700
500000000.0,2,1,1,72,36
15500000000.0,4,3,0,450,650
9000000000.0,4,3,2,240,360
3500000000.0,4,3,0,240,380
1650000000.0,3,1,0,200,130
6800000000.0,4,4,0,220,350
7480000000.0,5,5,0,210,358
1380000000.0,3,3,1,60,80
1750000000.0,3,2,1,200,180
5990000000.0,39,13,25,723,1268
475000000.0,2,1,1,136,100
1150000000.0,2,2,1,63,100
9500000000.0,4,3,2,600,400
980000000.0,2,2,1,72,73
910000000.0,2,2,1,72,68
2750000000.0,4,3,2,125,155
758000000.0,2,1,1,60,36
2200000000.0,3,3,1,110,140
875000000.0,3,2,1,90,72
2300000000.0,3,3,2,104,135
560000000.0,2,1,1,72,40
599000000.0,2,1,1,72,45
1750000000.0,5,2,1,120,180
1300000000.0,3,2,1,100,75
1490000000.0,3,2,1,90,94
424000000.0,1,1,1,27,28
895000000.0,2,2,1,50,48
685000000.0,2,1,1,50,30
7040000000.0,4,3,1,264,200
723000000.0,2,2,1,50,48
790000000.0,2,2,1,50,56
1800000000.0,3,2,2,105,93
1700000000.0,3,3,2,90,90
831000000.0,2,2,1,48,54
390000000.0,1,1,1,27,28
1580000000.0,3,2,1,80,90
1550000000.0,3,3,1,72,130
1750000000.0,3,3,2,83,147
11000000000.0,5,5,1,800,800
2700000000.0,7,5,1,16500,20600
5700000000.0,5,2,1,313,300
2900000000.0,6,3,0,216,350
12500000000.0,4,4,2,450,650
9500000000.0,4,3,2,330,550
3300000000.0,3,2,1,300,180
3000000000.0,3,2,1,180,100
380000000.0,2,1,1,72,36
1500000000.0,5,3,1,198,100
720000000.0,3,2,0,91,72
1100000000.0,3,2,2,60,71
1300000000.0,2,2,2,90,48
800000000.0,3,2,1,50,68
2000000000.0,3,3,2,180,218
2000000000.0,3,1,2,180,218
2500000000.0,3,2,2,135,123
1100000000.0,3,3,1,72,50
2500000000.0,4,2,2,145,160
800000000.0,3,2,1,55,68
2000000000.0,3,2,2,75,98
1100000000.0,3,3,2,72,50
2200000000.0,3,3,2,72,101
1500000000.0,3,3,1,56,85
500000000.0,2,1,1,60,36
780000000.0,2,2,1,60,50
600000000.0,3,2,1,90,60
500000000.0,2,1,1,75,36
400000000.0,2,1,1,82,48
500000000.0,3,2,1,100,50
1500000000.0,3,2,2,78,90
1400000000.0,3,1,0,70,60
400000000.0,2,1,0,72,36
995000000.0,2,2,0,72,94
500000000.0,2,1,0,60,36
900000000.0,2,2,0,50,66
700000000.0,3,2,0,75,70
500000000.0,2,2,0,50,50
1200000000.0,3,3,0,99,95
300000000.0,1,1,0,27,29
300000000.0,2,1,0,60,36
600000000.0,2,1,0,60,36
425000000.0,2,1,0,48,36
489000000.0,2,1,0,49,28
395000000.0,2,1,0,30,21
